Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments 
3,128,TCP,226,40,2022/01/20,12:30:58,NULL
3,129,TCP,227,40,2022/01/20,12:30:58,NULL
4,130,TCP,227,40,2022/01/20,12:30:58,[IP]
5,131,TCP,227,40,2022/01/20,12:30:59,[IP]
5,132,UDP,128,74,2022/01/20,12:30:59,NULL
5,133,UDP,45,57,2022/01/20,12:30:59,NULL
5,134,TCP,232,40,2022/01/20,12:30:59,NULL
5,135,UDP,128,77,2022/01/20,12:30:59,NULL
5,136,TCP,232,1017,2022/01/20,12:30:59,NULL
5,137,UDP,45,57,2022/01/20,12:31:00,NULL
5,138,UDP,128,73,2022/01/20,12:31:00,NULL
5,139,UDP,45,58,2022/01/20,12:31:00,NULL
5,140,UDP,128,78,2022/01/20,12:31:00,NULL
5,141,UDP,45,58,2022/01/20,12:31:00,NULL
5,142,UDP,45,150,2022/01/20,12:31:00,NULL
5,143,TCP,128,40,2022/01/20,12:31:00,NULL
5,144,UDP,128,73,2022/01/20,12:31:00,NULL
5,145,UDP,45,57,2022/01/20,12:31:00,NULL
5,146,UDP,128,73,2022/01/20,12:31:00,NULL
5,147,UDP,45,57,2022/01/20,12:31:00,NULL
5,148,TCP,233,40,2022/01/20,12:31:00,NULL
5,149,UDP,128,71,2022/01/20,12:31:00,NULL
5,150,UDP,45,58,2022/01/20,12:31:00,NULL
5,151,UDP,128,73,2022/01/20,12:31:00,NULL
5,152,UDP,45,58,2022/01/20,12:31:00,NULL
5,153,UDP,128,73,2022/01/20,12:31:00,NULL
5,154,UDP,45,57,2022/01/20,12:31:00,NULL
5,155,UDP,128,77,2022/01/20,12:31:00,NULL
5,156,UDP,45,57,2022/01/20,12:31:00,NULL
5,157,UDP,128,74,2022/01/20,12:31:00,NULL
5,158,UDP,45,58,2022/01/20,12:31:00,NULL
5,159,UDP,128,74,2022/01/20,12:31:00,NULL
5,160,UDP,45,58,2022/01/20,12:31:00,NULL
5,161,UDP,128,70,2022/01/20,12:31:00,NULL
5,162,UDP,45,57,2022/01/20,12:31:00,NULL
5,163,UDP,128,76,2022/01/20,12:31:00,NULL
5,164,UDP,45,57,2022/01/20,12:31:00,NULL
5,165,UDP,128,72,2022/01/20,12:31:00,NULL
5,166,UDP,45,58,2022/01/20,12:31:00,NULL
5,167,UDP,128,71,2022/01/20,12:31:01,NULL
5,168,UDP,45,58,2022/01/20,12:31:01,NULL
5,169,UDP,128,71,2022/01/20,12:31:01,NULL
5,170,UDP,45,57,2022/01/20,12:31:01,NULL
5,171,UDP,128,70,2022/01/20,12:31:01,NULL
5,172,UDP,45,57,2022/01/20,12:31:01,NULL
5,173,UDP,128,1192,2022/01/20,12:31:01,NULL
5,174,UDP,128,72,2022/01/20,12:31:01,NULL
5,175,UDP,45,58,2022/01/20,12:31:01,NULL
5,176,UDP,128,75,2022/01/20,12:31:01,NULL
5,177,UDP,45,58,2022/01/20,12:31:01,NULL
5,178,UDP,128,1192,2022/01/20,12:31:01,NULL
5,179,UDP,128,71,2022/01/20,12:31:01,NULL
5,180,UDP,45,57,2022/01/20,12:31:01,NULL
5,181,UDP,128,1192,2022/01/20,12:31:01,NULL
5,182,UDP,128,81,2022/01/20,12:31:01,NULL
5,183,UDP,45,57,2022/01/20,12:31:01,NULL
5,184,UDP,128,1192,2022/01/20,12:31:01,NULL
5,185,UDP,128,93,2022/01/20,12:31:01,NULL
5,186,UDP,45,58,2022/01/20,12:31:01,NULL
5,187,UDP,128,1192,2022/01/20,12:31:01,NULL
5,188,UDP,128,84,2022/01/20,12:31:01,NULL
5,189,UDP,45,58,2022/01/20,12:31:01,NULL
5,190,UDP,128,1192,2022/01/20,12:31:01,NULL
5,191,UDP,128,84,2022/01/20,12:31:01,NULL
5,192,UDP,45,57,2022/01/20,12:31:01,NULL
5,193,UDP,128,79,2022/01/20,12:31:01,NULL
5,194,UDP,45,57,2022/01/20,12:31:01,NULL
5,195,UDP,128,1192,2022/01/20,12:31:01,NULL
5,196,UDP,45,184,2022/01/20,12:31:01,NULL
5,197,UDP,128,92,2022/01/20,12:31:01,NULL
5,198,UDP,128,85,2022/01/20,12:31:02,NULL
5,199,UDP,45,58,2022/01/20,12:31:02,NULL
5,200,UDP,128,1192,2022/01/20,12:31:02,NULL
5,201,UDP,128,80,2022/01/20,12:31:02,NULL
5,202,TCP,128,79,2022/01/20,12:31:02,NULL
5,203,UDP,45,58,2022/01/20,12:31:02,NULL
5,204,UDP,128,1192,2022/01/20,12:31:02,NULL
5,205,UDP,128,85,2022/01/20,12:31:02,NULL
5,206,UDP,45,57,2022/01/20,12:31:02,NULL
5,207,UDP,128,1192,2022/01/20,12:31:02,NULL
5,208,UDP,128,82,2022/01/20,12:31:02,NULL
5,209,UDP,45,57,2022/01/20,12:31:02,NULL
5,210,UDP,128,140,2022/01/20,12:31:02,NULL
5,211,UDP,128,83,2022/01/20,12:31:02,NULL
5,212,UDP,45,58,2022/01/20,12:31:02,NULL
5,213,UDP,128,1192,2022/01/20,12:31:02,NULL
5,214,UDP,45,150,2022/01/20,12:31:02,NULL
5,215,UDP,45,154,2022/01/20,12:31:02,NULL
5,216,UDP,128,50,2022/01/20,12:31:02,NULL
5,217,UDP,128,84,2022/01/20,12:31:02,NULL
5,218,UDP,45,58,2022/01/20,12:31:02,NULL
5,219,UDP,128,1193,2022/01/20,12:31:02,NULL
5,220,UDP,128,87,2022/01/20,12:31:02,NULL
5,221,UDP,45,57,2022/01/20,12:31:02,NULL
5,222,UDP,128,1193,2022/01/20,12:31:02,NULL
5,223,UDP,128,90,2022/01/20,12:31:02,NULL
5,224,UDP,45,57,2022/01/20,12:31:02,NULL
5,225,UDP,128,1193,2022/01/20,12:31:02,NULL
5,226,UDP,128,81,2022/01/20,12:31:02,NULL
5,227,UDP,45,58,2022/01/20,12:31:02,NULL
5,228,UDP,128,128,2022/01/20,12:31:02,NULL
5,229,UDP,128,1193,2022/01/20,12:31:03,NULL
5,230,UDP,128,76,2022/01/20,12:31:03,NULL
5,231,UDP,45,58,2022/01/20,12:31:03,NULL
5,232,UDP,128,77,2022/01/20,12:31:03,NULL
5,233,UDP,45,57,2022/01/20,12:31:03,NULL
5,234,UDP,128,1193,2022/01/20,12:31:03,NULL
5,235,UDP,128,75,2022/01/20,12:31:03,NULL
5,236,UDP,45,57,2022/01/20,12:31:03,NULL
5,237,UDP,128,1193,2022/01/20,12:31:03,NULL
5,238,UDP,128,73,2022/01/20,12:31:03,NULL
5,239,UDP,45,58,2022/01/20,12:31:03,NULL
5,240,TCP,44,40,2022/01/20,12:31:03,NULL
5,241,UDP,128,1193,2022/01/20,12:31:03,NULL
5,242,UDP,128,76,2022/01/20,12:31:03,NULL
5,243,UDP,45,58,2022/01/20,12:31:03,NULL
5,244,UDP,128,1193,2022/01/20,12:31:03,NULL
5,245,UDP,128,75,2022/01/20,12:31:03,NULL
5,246,UDP,45,57,2022/01/20,12:31:03,NULL
5,247,UDP,45,92,2022/01/20,12:31:03,NULL
5,248,UDP,128,73,2022/01/20,12:31:03,NULL
5,249,UDP,128,1193,2022/01/20,12:31:03,NULL
5,250,UDP,45,57,2022/01/20,12:31:03,NULL
5,251,UDP,128,76,2022/01/20,12:31:03,NULL
5,252,UDP,45,58,2022/01/20,12:31:03,NULL
5,253,UDP,128,74,2022/01/20,12:31:03,NULL
5,254,UDP,45,58,2022/01/20,12:31:03,NULL
5,255,UDP,128,80,2022/01/20,12:31:03,NULL
5,256,UDP,45,57,2022/01/20,12:31:03,NULL
5,257,UDP,128,77,2022/01/20,12:31:04,NULL
5,258,UDP,45,57,2022/01/20,12:31:04,NULL
5,259,UDP,45,108,2022/01/20,12:31:04,NULL
5,260,UDP,128,73,2022/01/20,12:31:04,NULL
5,261,UDP,128,114,2022/01/20,12:31:04,NULL
5,262,UDP,45,58,2022/01/20,12:31:04,NULL
5,263,UDP,128,75,2022/01/20,12:31:04,NULL
5,264,UDP,45,58,2022/01/20,12:31:04,NULL
5,265,UDP,128,79,2022/01/20,12:31:04,NULL
5,266,UDP,45,57,2022/01/20,12:31:04,NULL
5,267,UDP,128,77,2022/01/20,12:31:04,NULL
5,268,UDP,45,57,2022/01/20,12:31:04,NULL
5,269,UDP,128,78,2022/01/20,12:31:04,NULL
5,270,UDP,128,74,2022/01/20,12:31:04,NULL
5,271,UDP,45,58,2022/01/20,12:31:04,NULL
5,272,UDP,128,76,2022/01/20,12:31:04,NULL
5,273,UDP,45,58,2022/01/20,12:31:04,NULL
5,274,UDP,128,88,2022/01/20,12:31:04,NULL
5,275,UDP,45,57,2022/01/20,12:31:04,NULL
5,276,UDP,128,81,2022/01/20,12:31:04,NULL
5,277,UDP,45,57,2022/01/20,12:31:04,NULL
5,278,UDP,128,81,2022/01/20,12:31:04,NULL
5,279,UDP,45,58,2022/01/20,12:31:04,NULL
5,280,UDP,128,79,2022/01/20,12:31:04,NULL
5,281,UDP,45,58,2022/01/20,12:31:04,NULL
5,282,UDP,128,73,2022/01/20,12:31:04,NULL
5,283,UDP,45,57,2022/01/20,12:31:04,NULL
5,284,UDP,128,82,2022/01/20,12:31:04,NULL
5,285,UDP,45,57,2022/01/20,12:31:04,NULL
5,286,UDP,45,150,2022/01/20,12:31:04,NULL
5,287,UDP,128,79,2022/01/20,12:31:05,NULL
5,288,UDP,45,58,2022/01/20,12:31:05,NULL
5,289,UDP,128,79,2022/01/20,12:31:05,NULL
5,290,UDP,45,58,2022/01/20,12:31:05,NULL
5,291,UDP,128,77,2022/01/20,12:31:05,NULL
5,292,UDP,45,57,2022/01/20,12:31:05,NULL
5,293,UDP,128,48,2022/01/20,12:31:05,NULL
5,294,UDP,128,79,2022/01/20,12:31:05,NULL
5,295,UDP,45,57,2022/01/20,12:31:05,NULL
5,296,UDP,128,82,2022/01/20,12:31:05,NULL
5,297,UDP,45,58,2022/01/20,12:31:05,NULL
5,298,UDP,128,84,2022/01/20,12:31:05,NULL
5,299,UDP,45,58,2022/01/20,12:31:05,NULL
5,300,UDP,128,86,2022/01/20,12:31:05,NULL
5,301,UDP,45,57,2022/01/20,12:31:05,NULL
5,302,UDP,128,82,2022/01/20,12:31:05,NULL
5,303,UDP,45,57,2022/01/20,12:31:05,NULL
5,304,UDP,128,77,2022/01/20,12:31:05,NULL
5,305,UDP,45,58,2022/01/20,12:31:05,NULL
5,306,UDP,128,80,2022/01/20,12:31:05,NULL
5,307,UDP,45,58,2022/01/20,12:31:05,NULL
5,308,UDP,128,79,2022/01/20,12:31:05,NULL
5,309,UDP,128,61,2022/01/20,12:31:05,NULL
5,310,UDP,45,57,2022/01/20,12:31:05,NULL
5,311,UDP,128,84,2022/01/20,12:31:05,NULL
5,312,UDP,45,57,2022/01/20,12:31:05,NULL
5,313,UDP,45,58,2022/01/20,12:31:05,NULL
5,314,UDP,128,101,2022/01/20,12:31:05,NULL
5,315,UDP,128,101,2022/01/20,12:31:05,NULL
5,316,UDP,45,58,2022/01/20,12:31:05,NULL
5,317,UDP,128,95,2022/01/20,12:31:05,NULL
5,318,UDP,45,57,2022/01/20,12:31:06,NULL
5,319,UDP,42,136,2022/01/20,12:31:06,NULL
5,320,UDP,51,53,2022/01/20,12:31:06,NULL
5,321,UDP,128,92,2022/01/20,12:31:06,NULL
5,322,UDP,45,57,2022/01/20,12:31:06,NULL
5,323,UDP,128,94,2022/01/20,12:31:06,NULL
5,324,UDP,45,58,2022/01/20,12:31:06,NULL
5,325,UDP,128,91,2022/01/20,12:31:06,NULL
5,326,UDP,45,58,2022/01/20,12:31:06,NULL
5,327,UDP,45,184,2022/01/20,12:31:06,NULL
5,328,UDP,128,92,2022/01/20,12:31:06,NULL
5,329,UDP,128,90,2022/01/20,12:31:06,NULL
5,330,UDP,45,57,2022/01/20,12:31:06,NULL
5,331,UDP,128,97,2022/01/20,12:31:06,NULL
5,332,UDP,45,57,2022/01/20,12:31:06,NULL
5,333,UDP,128,97,2022/01/20,12:31:06,NULL
5,334,UDP,45,58,2022/01/20,12:31:06,NULL
5,335,UDP,128,98,2022/01/20,12:31:06,NULL
5,336,UDP,45,58,2022/01/20,12:31:06,NULL
6,337,TCP,41,65,2022/01/20,12:31:06,[IP]
7,338,TCP,128,69,2022/01/20,12:31:06,[IP]
7,339,UDP,128,87,2022/01/20,12:31:07,NULL
7,340,UDP,45,57,2022/01/20,12:31:07,NULL
7,341,UDP,128,96,2022/01/20,12:31:07,NULL
7,342,UDP,45,57,2022/01/20,12:31:07,NULL
7,343,UDP,45,154,2022/01/20,12:31:07,NULL
7,344,UDP,128,114,2022/01/20,12:31:07,NULL
7,345,UDP,128,93,2022/01/20,12:31:07,NULL
7,346,UDP,45,58,2022/01/20,12:31:07,NULL
7,347,UDP,128,92,2022/01/20,12:31:07,NULL
7,348,UDP,45,58,2022/01/20,12:31:07,NULL
7,349,UDP,128,95,2022/01/20,12:31:07,NULL
7,350,UDP,45,59,2022/01/20,12:31:07,NULL
7,351,TCP,45,205,2022/01/20,12:31:07,NULL
7,352,UDP,128,96,2022/01/20,12:31:07,NULL
7,353,UDP,45,57,2022/01/20,12:31:08,NULL
7,354,UDP,128,95,2022/01/20,12:31:08,NULL
7,355,UDP,45,58,2022/01/20,12:31:08,NULL
7,356,TCP,128,40,2022/01/20,12:31:08,NULL
7,357,UDP,128,94,2022/01/20,12:31:08,NULL
7,358,UDP,45,58,2022/01/20,12:31:08,NULL
7,359,UDP,45,126,2022/01/20,12:31:08,NULL
7,360,UDP,128,89,2022/01/20,12:31:08,NULL
7,361,UDP,45,57,2022/01/20,12:31:08,NULL
7,362,UDP,128,89,2022/01/20,12:31:08,NULL
7,363,UDP,45,57,2022/01/20,12:31:08,NULL
7,364,UDP,128,87,2022/01/20,12:31:08,NULL
7,365,UDP,45,58,2022/01/20,12:31:08,NULL
7,366,UDP,128,86,2022/01/20,12:31:08,NULL
7,367,UDP,45,58,2022/01/20,12:31:08,NULL
7,368,UDP,128,102,2022/01/20,12:31:08,NULL
7,369,UDP,45,57,2022/01/20,12:31:08,NULL
7,370,UDP,128,93,2022/01/20,12:31:08,NULL
7,371,UDP,45,57,2022/01/20,12:31:08,NULL
7,372,UDP,128,93,2022/01/20,12:31:08,NULL
7,373,UDP,45,58,2022/01/20,12:31:08,NULL
7,374,UDP,128,88,2022/01/20,12:31:08,NULL
7,375,UDP,45,58,2022/01/20,12:31:08,NULL
7,376,UDP,128,97,2022/01/20,12:31:08,NULL
7,377,UDP,45,57,2022/01/20,12:31:08,NULL
8,378,TCP,41,40,2022/01/20,12:31:08,[IP]
8,379,UDP,128,102,2022/01/20,12:31:09,NULL
8,380,UDP,45,57,2022/01/20,12:31:09,NULL
8,381,UDP,128,92,2022/01/20,12:31:09,NULL
8,382,UDP,45,58,2022/01/20,12:31:09,NULL
8,383,UDP,128,90,2022/01/20,12:31:09,NULL
8,384,UDP,45,58,2022/01/20,12:31:09,NULL
8,385,UDP,128,1193,2022/01/20,12:31:09,NULL
8,386,UDP,128,83,2022/01/20,12:31:09,NULL
8,387,UDP,45,57,2022/01/20,12:31:09,NULL
8,388,UDP,128,1193,2022/01/20,12:31:09,NULL
8,389,UDP,128,89,2022/01/20,12:31:09,NULL
8,390,UDP,45,57,2022/01/20,12:31:09,NULL
8,391,UDP,128,1193,2022/01/20,12:31:09,NULL
8,392,UDP,128,92,2022/01/20,12:31:09,NULL
8,393,UDP,45,58,2022/01/20,12:31:09,NULL
8,394,UDP,128,91,2022/01/20,12:31:09,NULL
8,395,UDP,45,58,2022/01/20,12:31:09,NULL
8,396,UDP,128,1193,2022/01/20,12:31:09,NULL
8,397,UDP,128,89,2022/01/20,12:31:09,NULL
8,398,UDP,45,57,2022/01/20,12:31:09,NULL
8,399,UDP,128,1193,2022/01/20,12:31:09,NULL
8,400,UDP,128,73,2022/01/20,12:31:09,NULL
8,401,UDP,128,94,2022/01/20,12:31:09,NULL
8,402,UDP,45,57,2022/01/20,12:31:09,NULL
8,403,UDP,128,50,2022/01/20,12:31:09,NULL
8,404,UDP,128,1193,2022/01/20,12:31:10,NULL
8,405,UDP,128,102,2022/01/20,12:31:10,NULL
8,406,UDP,45,58,2022/01/20,12:31:10,NULL
8,407,UDP,64,89,2022/01/20,12:31:10,NULL
8,408,UDP,128,1278,2022/01/20,12:31:10,NULL
8,409,UDP,128,106,2022/01/20,12:31:10,NULL
8,410,UDP,128,1000,2022/01/20,12:31:10,NULL
8,411,UDP,128,1193,2022/01/20,12:31:10,NULL
8,412,UDP,128,94,2022/01/20,12:31:10,NULL
8,413,UDP,45,58,2022/01/20,12:31:10,NULL
8,414,UDP,128,1193,2022/01/20,12:31:10,NULL
8,415,UDP,128,84,2022/01/20,12:31:10,NULL
8,416,UDP,45,57,2022/01/20,12:31:10,NULL
8,417,UDP,128,86,2022/01/20,12:31:10,NULL
8,418,UDP,45,57,2022/01/20,12:31:10,NULL
8,419,UDP,128,1193,2022/01/20,12:31:10,NULL
8,420,UDP,128,96,2022/01/20,12:31:10,NULL
8,421,UDP,45,58,2022/01/20,12:31:10,NULL
8,422,UDP,128,1193,2022/01/20,12:31:10,NULL
8,423,UDP,52,1278,2022/01/20,12:31:10,NULL
8,424,UDP,128,95,2022/01/20,12:31:10,NULL
8,425,UDP,45,58,2022/01/20,12:31:10,NULL
8,426,UDP,128,1193,2022/01/20,12:31:10,NULL
8,427,UDP,128,89,2022/01/20,12:31:10,NULL
8,428,UDP,45,57,2022/01/20,12:31:10,NULL
8,429,UDP,128,1193,2022/01/20,12:31:10,NULL
8,430,UDP,128,91,2022/01/20,12:31:10,NULL
8,431,UDP,52,1278,2022/01/20,12:31:10,NULL
8,432,UDP,45,57,2022/01/20,12:31:10,NULL
8,433,UDP,128,1129,2022/01/20,12:31:10,NULL
8,434,UDP,128,83,2022/01/20,12:31:10,NULL
8,435,UDP,128,1193,2022/01/20,12:31:10,NULL
8,436,UDP,45,58,2022/01/20,12:31:11,NULL
8,437,UDP,128,85,2022/01/20,12:31:11,NULL
8,438,UDP,45,58,2022/01/20,12:31:11,NULL
8,439,UDP,128,1194,2022/01/20,12:31:11,NULL
8,440,TCP,128,41,2022/01/20,12:31:11,NULL
8,441,UDP,128,99,2022/01/20,12:31:11,NULL
8,442,UDP,52,650,2022/01/20,12:31:11,NULL
8,443,UDP,51,105,2022/01/20,12:31:11,NULL
8,444,UDP,51,55,2022/01/20,12:31:11,NULL
8,445,UDP,128,62,2022/01/20,12:31:11,NULL
8,446,UDP,45,57,2022/01/20,12:31:11,NULL
8,447,UDP,51,1274,2022/01/20,12:31:11,NULL
8,448,UDP,51,309,2022/01/20,12:31:11,NULL
8,449,UDP,128,63,2022/01/20,12:31:11,NULL
8,450,UDP,128,61,2022/01/20,12:31:11,NULL
8,451,UDP,51,1278,2022/01/20,12:31:11,NULL
8,452,UDP,51,1278,2022/01/20,12:31:11,NULL
8,453,UDP,128,62,2022/01/20,12:31:11,NULL
8,454,UDP,128,61,2022/01/20,12:31:11,NULL
8,455,UDP,128,1194,2022/01/20,12:31:11,NULL
8,456,UDP,128,80,2022/01/20,12:31:11,NULL
8,457,UDP,45,57,2022/01/20,12:31:11,NULL
8,458,UDP,128,1194,2022/01/20,12:31:11,NULL
8,459,UDP,128,90,2022/01/20,12:31:11,NULL
8,460,UDP,45,58,2022/01/20,12:31:11,NULL
8,461,UDP,128,1194,2022/01/20,12:31:11,NULL
8,462,UDP,128,86,2022/01/20,12:31:11,NULL
8,463,UDP,128,84,2022/01/20,12:31:11,NULL
8,464,UDP,128,1194,2022/01/20,12:31:11,NULL
8,465,UDP,128,91,2022/01/20,12:31:11,NULL
8,466,UDP,128,82,2022/01/20,12:31:11,NULL
8,467,UDP,128,84,2022/01/20,12:31:11,NULL
8,468,UDP,128,92,2022/01/20,12:31:12,NULL
8,469,UDP,128,96,2022/01/20,12:31:12,NULL
8,470,UDP,128,90,2022/01/20,12:31:12,NULL
8,471,UDP,128,61,2022/01/20,12:31:12,NULL
8,472,UDP,128,83,2022/01/20,12:31:12,NULL
8,473,UDP,45,58,2022/01/20,12:31:12,NULL
8,474,UDP,128,90,2022/01/20,12:31:12,NULL
8,475,UDP,45,57,2022/01/20,12:31:12,NULL
8,476,UDP,45,57,2022/01/20,12:31:12,NULL
8,477,UDP,45,58,2022/01/20,12:31:12,NULL
8,478,UDP,51,1278,2022/01/20,12:31:12,NULL
8,479,UDP,128,61,2022/01/20,12:31:12,NULL
8,480,UDP,45,58,2022/01/20,12:31:12,NULL
8,481,UDP,45,57,2022/01/20,12:31:12,NULL
8,482,UDP,45,57,2022/01/20,12:31:12,NULL
8,483,UDP,45,150,2022/01/20,12:31:12,NULL
8,484,UDP,45,58,2022/01/20,12:31:12,NULL
8,485,UDP,45,184,2022/01/20,12:31:12,NULL
8,486,UDP,45,58,2022/01/20,12:31:12,NULL
8,487,UDP,45,62,2022/01/20,12:31:12,NULL
8,488,UDP,128,92,2022/01/20,12:31:12,NULL
8,489,UDP,128,80,2022/01/20,12:31:12,NULL
8,490,UDP,45,57,2022/01/20,12:31:12,NULL
8,491,UDP,128,88,2022/01/20,12:31:12,NULL
8,492,UDP,128,102,2022/01/20,12:31:12,NULL
8,493,UDP,128,89,2022/01/20,12:31:12,NULL
8,494,UDP,128,91,2022/01/20,12:31:12,NULL
8,495,UDP,128,91,2022/01/20,12:31:12,NULL
8,496,UDP,128,97,2022/01/20,12:31:12,NULL
8,497,UDP,128,90,2022/01/20,12:31:12,NULL
8,498,UDP,128,92,2022/01/20,12:31:12,NULL
8,499,UDP,128,98,2022/01/20,12:31:12,NULL
8,500,UDP,128,88,2022/01/20,12:31:13,NULL
8,501,UDP,128,92,2022/01/20,12:31:13,NULL
8,502,UDP,128,96,2022/01/20,12:31:13,NULL
8,503,UDP,128,95,2022/01/20,12:31:13,NULL
8,504,UDP,128,87,2022/01/20,12:31:13,NULL
8,505,UDP,128,86,2022/01/20,12:31:13,NULL
8,506,UDP,45,58,2022/01/20,12:31:13,NULL
8,507,UDP,45,58,2022/01/20,12:31:13,NULL
8,508,UDP,45,57,2022/01/20,12:31:13,NULL
8,509,UDP,51,104,2022/01/20,12:31:13,NULL
8,510,UDP,45,154,2022/01/20,12:31:13,NULL
8,511,UDP,45,57,2022/01/20,12:31:13,NULL
8,512,UDP,45,58,2022/01/20,12:31:13,NULL
8,513,UDP,45,58,2022/01/20,12:31:13,NULL
8,514,UDP,45,57,2022/01/20,12:31:13,NULL
8,515,UDP,51,107,2022/01/20,12:31:13,NULL
8,516,UDP,128,63,2022/01/20,12:31:13,NULL
8,517,UDP,45,57,2022/01/20,12:31:13,NULL
8,518,UDP,45,58,2022/01/20,12:31:13,NULL
8,519,UDP,45,58,2022/01/20,12:31:13,NULL
8,520,UDP,45,57,2022/01/20,12:31:13,NULL
8,521,UDP,45,57,2022/01/20,12:31:13,NULL
8,522,UDP,45,58,2022/01/20,12:31:13,NULL
8,523,UDP,45,58,2022/01/20,12:31:13,NULL
8,524,UDP,45,57,2022/01/20,12:31:13,NULL
8,525,UDP,128,87,2022/01/20,12:31:13,NULL
8,526,UDP,45,57,2022/01/20,12:31:13,NULL
8,527,UDP,128,61,2022/01/20,12:31:13,NULL
8,528,UDP,128,61,2022/01/20,12:31:13,NULL
8,529,UDP,128,94,2022/01/20,12:31:13,NULL
8,530,UDP,128,91,2022/01/20,12:31:13,NULL
8,531,UDP,128,90,2022/01/20,12:31:13,NULL
8,532,NULL,NULL,NULL,2022/01/20,12:31:13,NULL
8,533,NULL,NULL,NULL,2022/01/20,12:31:14,NULL
8,534,UDP,128,91,2022/01/20,12:31:14,NULL
8,535,UDP,45,58,2022/01/20,12:31:14,NULL
8,536,UDP,45,58,2022/01/20,12:31:14,NULL
8,537,UDP,45,57,2022/01/20,12:31:14,NULL
8,538,UDP,128,96,2022/01/20,12:31:14,NULL
8,539,UDP,45,57,2022/01/20,12:31:14,NULL
8,540,UDP,45,58,2022/01/20,12:31:14,NULL
8,541,UDP,128,91,2022/01/20,12:31:14,NULL
8,542,UDP,45,58,2022/01/20,12:31:14,NULL
8,543,UDP,51,53,2022/01/20,12:31:14,NULL
8,544,TCP,49,40,2022/01/20,12:31:14,NULL
8,545,UDP,128,89,2022/01/20,12:31:14,NULL
8,546,UDP,45,57,2022/01/20,12:31:14,NULL
8,547,UDP,128,114,2022/01/20,12:31:14,NULL
8,548,UDP,51,55,2022/01/20,12:31:14,NULL
8,549,UDP,51,107,2022/01/20,12:31:14,NULL
8,550,UDP,128,62,2022/01/20,12:31:14,NULL
8,551,UDP,51,57,2022/01/20,12:31:14,NULL
8,552,UDP,128,89,2022/01/20,12:31:14,NULL
8,553,UDP,45,57,2022/01/20,12:31:14,NULL
8,554,UDP,128,91,2022/01/20,12:31:14,NULL
8,555,UDP,45,58,2022/01/20,12:31:14,NULL
8,556,UDP,128,61,2022/01/20,12:31:14,NULL
8,557,UDP,128,91,2022/01/20,12:31:14,NULL
8,558,UDP,45,58,2022/01/20,12:31:14,NULL
8,559,UDP,128,140,2022/01/20,12:31:14,NULL
8,560,UDP,128,85,2022/01/20,12:31:14,NULL
8,561,UDP,45,57,2022/01/20,12:31:14,NULL
8,562,UDP,128,83,2022/01/20,12:31:15,NULL
8,563,UDP,45,57,2022/01/20,12:31:15,NULL
8,564,UDP,45,126,2022/01/20,12:31:15,NULL
8,565,UDP,128,85,2022/01/20,12:31:15,NULL
8,566,UDP,45,58,2022/01/20,12:31:15,NULL
8,567,UDP,51,53,2022/01/20,12:31:15,NULL
8,568,UDP,128,86,2022/01/20,12:31:15,NULL
8,569,UDP,45,58,2022/01/20,12:31:15,NULL
8,570,UDP,128,128,2022/01/20,12:31:15,NULL
8,571,UDP,128,95,2022/01/20,12:31:15,NULL
8,572,UDP,45,57,2022/01/20,12:31:15,NULL
8,573,UDP,128,95,2022/01/20,12:31:15,NULL
8,574,UDP,45,59,2022/01/20,12:31:15,NULL
8,575,UDP,128,93,2022/01/20,12:31:15,NULL
8,576,UDP,45,58,2022/01/20,12:31:15,NULL
8,577,UDP,128,96,2022/01/20,12:31:15,NULL
8,578,UDP,45,58,2022/01/20,12:31:15,NULL
8,579,UDP,128,92,2022/01/20,12:31:15,NULL
8,580,UDP,45,57,2022/01/20,12:31:15,NULL
8,581,UDP,128,87,2022/01/20,12:31:15,NULL
8,582,UDP,45,57,2022/01/20,12:31:15,NULL
8,583,UDP,128,87,2022/01/20,12:31:15,NULL
8,584,UDP,45,58,2022/01/20,12:31:15,NULL
8,585,UDP,45,92,2022/01/20,12:31:15,NULL
8,586,UDP,128,79,2022/01/20,12:31:15,NULL
8,587,UDP,45,58,2022/01/20,12:31:15,NULL
8,588,UDP,128,103,2022/01/20,12:31:15,NULL
8,589,UDP,45,57,2022/01/20,12:31:15,NULL
8,590,UDP,128,87,2022/01/20,12:31:15,NULL
8,591,UDP,128,61,2022/01/20,12:31:15,NULL
8,592,UDP,45,57,2022/01/20,12:31:15,NULL
8,593,UDP,128,86,2022/01/20,12:31:16,NULL
8,594,UDP,45,58,2022/01/20,12:31:16,NULL
8,595,UDP,45,108,2022/01/20,12:31:16,NULL
8,596,UDP,128,92,2022/01/20,12:31:16,NULL
8,597,UDP,128,1225,2022/01/20,12:31:16,NULL
8,598,UDP,45,58,2022/01/20,12:31:16,NULL
8,599,UDP,128,100,2022/01/20,12:31:16,NULL
8,600,UDP,45,57,2022/01/20,12:31:16,NULL
8,601,UDP,128,1225,2022/01/20,12:31:16,NULL
8,602,UDP,128,92,2022/01/20,12:31:16,NULL
8,603,UDP,128,1225,2022/01/20,12:31:16,NULL
8,604,UDP,128,89,2022/01/20,12:31:16,NULL
8,605,UDP,45,57,2022/01/20,12:31:16,NULL
8,606,UDP,128,61,2022/01/20,12:31:16,NULL
