Defaulter,Total,Protocol,TTL,Length,Date,Time,Comments
3,363,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,364,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,365,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,
3,366,TCP,128,40,15-01-2022,12:06:44,[IP]
,,,,,,,
3,367,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,368,TCP,128,40,15-01-2022,12:06:44,[IP]
,,,,,,,
3,369,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,370,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,371,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,372,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,373,TCP,128,40,15-01-2022,12:06:44,
,,,,,,,[IP]
3,374,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,375,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,376,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,377,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,378,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,
3,379,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,380,TCP,128,40,15-01-2022,12:06:44,[IP]
,,,,,,,
3,381,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,382,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,383,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,384,TCP,50,1410,15-01-2022,12:06:44,[IP]
,,,,,,,
3,385,TCP,128,40,15-01-2022,12:06:44,
,,,,,,,[IP]
3,386,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,387,TCP,50,1410,15-01-2022,12:06:44,
,,,,,,,[IP]
3,388,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,389,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,390,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,391,TCP,50,40,15-01-2022,12:06:45,
,,,,,,,
3,392,TCP,50,40,15-01-2022,12:06:45,[IP]
,,,,,,,
3,393,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,394,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,395,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,396,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,397,TCP,128,40,15-01-2022,12:06:45,[IP]
,,,,,,,
3,398,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,399,TCP,128,40,15-01-2022,12:06:45,
,,,,,,,[IP]
3,400,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,401,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,402,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,403,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,404,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,
3,405,TCP,128,40,15-01-2022,12:06:45,[IP]
,,,,,,,
3,406,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,407,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,408,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,409,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,410,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,411,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,412,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,413,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,[IP]
3,414,TCP,50,40,15-01-2022,12:06:45,
,,,,,,,[IP]
3,415,TCP,50,40,15-01-2022,12:06:45,
,,,,,,,[IP]
3,416,TCP,128,40,15-01-2022,12:06:45,
,,,,,,,[IP]
3,417,TCP,50,1410,15-01-2022,12:06:45,
,,,,,,,
3,418,TCP,50,1410,15-01-2022,12:06:45,[IP]
,,,,,,,
3,419,TCP,128,40,15-01-2022,12:06:46,[IP]
,,,,,,,
3,420,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,421,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,422,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,423,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,424,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,425,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,426,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,427,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,428,TCP,128,40,15-01-2022,12:06:46,
,,,,,,,[IP]
3,429,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,430,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,
3,431,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,432,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,433,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,434,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,435,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,436,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,437,TCP,128,40,15-01-2022,12:06:46,
,,,,,,,[IP]
3,438,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,439,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,440,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,441,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,442,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,[IP]
3,443,TCP,50,1410,15-01-2022,12:06:46,
,,,,,,,
3,444,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,445,TCP,128,40,15-01-2022,12:06:46,[IP]
,,,,,,,
3,446,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,447,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,448,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,449,TCP,50,1410,15-01-2022,12:06:46,[IP]
,,,,,,,
3,450,TCP,50,1410,15-01-2022,12:06:47,
,,,,,,,[IP]
3,451,TCP,50,1410,15-01-2022,12:06:47,
,,,,,,,[IP]
3,452,TCP,50,1410,15-01-2022,12:06:47,
,,,,,,,[IP]
3,453,TCP,50,1410,15-01-2022,12:06:47,
,,,,,,,[IP]
3,454,TCP,128,40,15-01-2022,12:06:47,
,,,,,,,[IP]
3,455,TCP,50,1410,15-01-2022,12:06:47,
,,,,,,,[IP]
3,456,TCP,50,1410,15-01-2022,12:06:47,
,,,,,,,
3,457,TCP,50,1410,15-01-2022,12:06:47,[IP]
,,,,,,,
3,458,TCP,50,1410,15-01-2022,12:06:47,[IP]
,,,,,,,
3,459,TCP,50,1410,15-01-2022,12:06:47,[IP]
,,,,,,,
3,460,TCP,50,1410,15-01-2022,12:06:47,[IP]
,,,,,,,
3,461,TCP,50,1410,15-01-2022,12:06:47,[IP]
,,,,,,,
3,462,TCP,128,40,15-01-2022,12:06:47,[IP]
,,,,,,,
3,463,TCP,50,1401,15-01-2022,12:06:47,
,,,,,,,[IP]
3,464,TCP,51,40,15-01-2022,12:06:47,
,,,,,,,[IP]
3,465,TCP,51,40,15-01-2022,12:06:47,
,,,,,,,[IP]
3,466,TCP,51,79,15-01-2022,12:06:47,
,,,,,,,[IP]
3,467,TCP,50,40,15-01-2022,12:06:47,
,,,,,,,[IP]
3,468,TCP,51,1410,15-01-2022,12:06:47,
,,,,,,,[IP]
3,469,TCP,51,649,15-01-2022,12:06:47,
,,,,,,,
3,470,TCP,128,40,15-01-2022,12:06:47,[IP]
,,,,,,,
3,471,TCP,128,40,15-01-2022,12:06:47,[IP]
,,,,,,,
4,472,TCP,41,40,15-01-2022,12:06:47,[IP]
,,,,,,,
5,473,TCP,41,113,15-01-2022,12:06:48,[IP]
,,,,,,,
6,474,TCP,128,40,15-01-2022,12:06:48,[IP]
,,,,,,,
7,475,TCP,41,66,15-01-2022,12:06:48,[IP]
,,,,,,,
8,476,TCP,41,64,15-01-2022,12:06:49,
,,,,,,,[IP]
9,477,TCP,41,40,15-01-2022,12:06:49,
,,,,,,,[IP]
10,478,TCP,41,40,15-01-2022,12:06:49,
,,,,,,,[IP]
10,479,TCP,128,129,15-01-2022,12:06:50,
,,,,,,,[IP]
10,480,TCP,128,119,15-01-2022,12:06:50,
,,,,,,,[IP]
10,481,TCP,128,116,15-01-2022,12:06:50,
,,,,,,,[IP]
10,482,TCP,128,130,15-01-2022,12:06:50,
,,,,,,,
10,483,TCP,128,120,15-01-2022,12:06:50,[IP]
,,,,,,,
10,484,TCP,128,121,15-01-2022,12:06:50,[IP]
,,,,,,,
10,485,TCP,128,122,15-01-2022,12:06:50,[IP]
,,,,,,,
10,486,TCP,128,120,15-01-2022,12:06:50,[IP]
,,,,,,,
10,487,TCP,128,125,15-01-2022,12:06:50,[IP]
,,,,,,,
10,488,TCP,128,127,15-01-2022,12:06:50,[IP]
,,,,,,,
10,489,TCP,128,121,15-01-2022,12:06:50,
,,,,,,,[IP]
10,490,TCP,128,116,15-01-2022,12:06:50,
,,,,,,,[IP]
10,491,TCP,128,443,15-01-2022,12:06:50,
,,,,,,,[IP]
10,492,TCP,128,175,15-01-2022,12:06:50,
,,,,,,,[IP]
10,493,TCP,50,40,15-01-2022,12:06:50,
,,,,,,,[IP]
10,494,TCP,50,40,15-01-2022,12:06:50,
,,,,,,,[IP]
10,495,TCP,50,40,15-01-2022,12:06:50,
,,,,,,,
10,496,TCP,50,40,15-01-2022,12:06:50,[IP]
,,,,,,,
10,497,TCP,50,40,15-01-2022,12:06:50,[IP]
,,,,,,,
10,498,TCP,50,40,15-01-2022,12:06:50,[IP]
,,,,,,,
10,499,TCP,50,1410,15-01-2022,12:06:50,[IP]
,,,,,,,
10,500,TCP,50,218,15-01-2022,12:06:50,[IP]
,,,,,,,
10,501,TCP,50,1410,15-01-2022,12:06:50,[IP]
,,,,,,,
10,502,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,503,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,504,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,505,TCP,50,911,15-01-2022,12:06:51,
,,,,,,,[IP]
10,506,TCP,128,40,15-01-2022,12:06:51,
,,,,,,,[IP]
10,507,TCP,50,40,15-01-2022,12:06:51,
,,,,,,,[IP]
10,508,TCP,50,40,15-01-2022,12:06:51,
,,,,,,,
10,509,TCP,50,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,510,TCP,50,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,511,TCP,50,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,512,TCP,50,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,513,TCP,50,1410,15-01-2022,12:06:51,[IP]
,,,,,,,
10,514,TCP,128,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,515,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,516,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,517,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,518,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,519,TCP,50,738,15-01-2022,12:06:51,
,,,,,,,[IP]
10,520,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,521,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,
10,522,TCP,128,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,523,TCP,50,1410,15-01-2022,12:06:51,[IP]
,,,,,,,
10,524,TCP,128,40,15-01-2022,12:06:51,[IP]
,,,,,,,
10,525,TCP,50,1410,15-01-2022,12:06:51,[IP]
,,,,,,,
10,526,TCP,50,1410,15-01-2022,12:06:51,[IP]
,,,,,,,
10,527,TCP,50,1410,15-01-2022,12:06:51,[IP]
,,,,,,,
10,528,TCP,50,1410,15-01-2022,12:06:51,
,,,,,,,[IP]
10,529,TCP,50,108,15-01-2022,12:06:51,
,,,,,,,[IP]
10,530,TCP,128,40,15-01-2022,12:06:51,
,,,,,,,[IP]
10,531,TCP,40,40,15-01-2022,12:06:51,
,,,,,,,[IP]
10,532,TCP,40,40,15-01-2022,12:06:51,
,,,,,,,[IP]
10,533,TCP,128,150,15-01-2022,12:06:51,
,,,,,,,[IP]
10,534,TCP,40,40,15-01-2022,12:06:51,
,,,,,,,
10,535,UDP,128,62,15-01-2022,12:06:52,[IP]
,,,,,,,
10,536,UDP,128,69,15-01-2022,12:06:52,[IP]
,,,,,,,
10,537,TCP,40,1410,15-01-2022,12:06:52,[IP]
,,,,,,,
10,538,TCP,40,62,15-01-2022,12:06:52,[IP]
,,,,,,,
10,539,TCP,40,1240,15-01-2022,12:06:52,[IP]
,,,,,,,
10,540,TCP,128,40,15-01-2022,12:06:52,[IP]
,,,,,,,
10,541,TCP,128,113,15-01-2022,12:06:52,
,,,,,,,[IP]
10,542,UDP,128,60,15-01-2022,12:06:52,
,,,,,,,[IP]
10,543,UDP,64,97,15-01-2022,12:06:52,
,,,,,,,[IP]
10,544,UDP,64,200,15-01-2022,12:06:52,
,,,,,,,[IP]
11,545,TCP,128,52,15-01-2022,12:06:52,
,,,,,,,[IP]
11,546,TCP,128,52,15-01-2022,12:06:52,
,,,,,,,[IP]
11,547,TCP,40,1410,15-01-2022,12:06:52,
,,,,,,,
11,548,TCP,40,62,15-01-2022,12:06:52,[IP]
,,,,,,,
11,549,TCP,40,1410,15-01-2022,12:06:52,[IP]
,,,,,,,
11,550,TCP,40,1127,15-01-2022,12:06:52,[IP]
,,,,,,,
11,551,TCP,128,40,15-01-2022,12:06:52,[IP]
,,,,,,,
11,552,TCP,50,40,15-01-2022,12:06:52,[IP]
,,,,,,,
11,553,TCP,50,1223,15-01-2022,12:06:52,[IP]
,,,,,,,
11,554,UDP,128,60,15-01-2022,12:06:52,
,,,,,,,[IP]
11,555,UDP,64,76,15-01-2022,12:06:52,
,,,,,,,[IP]
11,556,TCP,128,52,15-01-2022,12:06:53,
,,,,,,,[IP]
11,557,TCP,128,110,15-01-2022,12:06:53,
,,,,,,,[IP]
11,558,TCP,128,377,15-01-2022,12:06:53,
,,,,,,,[IP]
11,559,TCP,128,40,15-01-2022,12:06:53,
,,,,,,,[IP]
11,560,TCP,40,1410,15-01-2022,12:06:53,
,,,,,,,
11,561,TCP,128,40,15-01-2022,12:06:53,[IP]
,,,,,,,
11,562,TCP,40,62,15-01-2022,12:06:53,[IP]
,,,,,,,
11,563,TCP,40,1034,15-01-2022,12:06:53,[IP]
,,,,,,,
11,564,TCP,128,40,15-01-2022,12:06:53,[IP]
,,,,,,,
11,565,TCP,51,40,15-01-2022,12:06:53,[IP]
,,,,,,,
11,566,TCP,51,250,15-01-2022,12:06:53,[IP]
,,,,,,,
11,567,TCP,40,52,15-01-2022,12:06:53,
,,,,,,,[IP]
11,568,TCP,128,40,15-01-2022,12:06:53,
,,,,,,,[IP]
11,569,TCP,128,557,15-01-2022,12:06:53,
,,,,,,,[IP]
11,570,TCP,40,40,15-01-2022,12:06:53,
,,,,,,,[IP]
11,571,TCP,128,40,15-01-2022,12:06:53,
,,,,,,,[IP]
11,572,TCP,40,1410,15-01-2022,12:06:53,
,,,,,,,[IP]
11,573,TCP,40,1387,15-01-2022,12:06:53,
,,,,,,,
11,574,TCP,128,40,15-01-2022,12:06:53,[IP]
,,,,,,,
11,575,TCP,128,104,15-01-2022,12:06:53,[IP]
,,,,,,,
11,576,TCP,128,52,15-01-2022,12:06:53,[IP]
,,,,,,,
11,577,TCP,128,132,15-01-2022,12:06:53,[IP]
,,,,,,,
11,578,TCP,128,679,15-01-2022,12:06:53,[IP]
,,,,,,,
11,579,TCP,128,1410,15-01-2022,12:06:53,[IP]
,,,,,,,
11,580,TCP,128,1410,15-01-2022,12:06:53,
,,,,,,,[IP]
11,581,TCP,128,1410,15-01-2022,12:06:53,
,,,,,,,[IP]
11,582,TCP,128,1410,15-01-2022,12:06:53,
,,,,,,,[IP]
11,583,TCP,128,1410,15-01-2022,12:06:54,
,,,,,,,[IP]
11,584,TCP,128,1410,15-01-2022,12:06:54,
,,,,,,,[IP]
11,585,TCP,128,1410,15-01-2022,12:06:54,
,,,,,,,[IP]
11,586,TCP,128,1410,15-01-2022,12:06:54,
,,,,,,,
11,587,TCP,128,1410,15-01-2022,12:06:54,[IP]
,,,,,,,
11,588,TCP,208,52,15-01-2022,12:06:54,[IP]
,,,,,,,
11,589,TCP,128,40,15-01-2022,12:06:54,[IP]
,,,,,,,
11,590,TCP,128,557,15-01-2022,12:06:54,[IP]
,,,,,,,
12,591,TCP,40,52,15-01-2022,12:06:54,[IP]
,,,,,,,
13,592,TCP,128,40,15-01-2022,12:06:54,[IP]
,,,,,,,
14,593,TCP,128,557,15-01-2022,12:06:54,
,,,,,,,[IP]
14,594,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,595,TCP,128,1410,15-01-2022,12:06:55,
,,,,,,,[IP]
14,596,TCP,40,119,15-01-2022,12:06:55,
,,,,,,,[IP]
14,597,TCP,128,1410,15-01-2022,12:06:55,
,,,,,,,[IP]
14,598,TCP,128,1410,15-01-2022,12:06:55,
,,,,,,,[IP]
14,599,TCP,128,244,15-01-2022,12:06:55,
,,,,,,,
14,600,TCP,40,119,15-01-2022,12:06:55,[IP]
,,,,,,,
14,601,TCP,40,98,15-01-2022,12:06:55,[IP]
,,,,,,,
14,602,TCP,128,40,15-01-2022,12:06:55,[IP]
,,,,,,,
14,603,TCP,128,71,15-01-2022,12:06:55,[IP]
,,,,,,,
14,604,TCP,40,40,15-01-2022,12:06:55,[IP]
,,,,,,,
14,605,TCP,40,40,15-01-2022,12:06:55,[IP]
,,,,,,,
14,606,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,607,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,608,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,609,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,610,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,611,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,[IP]
14,612,TCP,40,40,15-01-2022,12:06:55,
,,,,,,,
14,613,TCP,40,101,15-01-2022,12:06:55,[IP]
,,,,,,,
14,614,TCP,128,40,15-01-2022,12:06:55,[IP]
,,,,,,,
14,615,TCP,40,1410,15-01-2022,12:06:55,[IP]
,,,,,,,
14,616,TCP,40,62,15-01-2022,12:06:56,[IP]
,,,,,,,
14,617,TCP,40,1215,15-01-2022,12:06:56,[IP]
,,,,,,,
14,618,TCP,128,40,15-01-2022,12:06:56,[IP]
,,,,,,,
14,619,TCP,213,52,15-01-2022,12:06:56,
,,,,,,,[IP]
14,620,TCP,128,40,15-01-2022,12:06:56,
,,,,,,,[IP]
14,621,TCP,128,557,15-01-2022,12:06:56,
,,,,,,,[IP]
14,622,TCP,208,40,15-01-2022,12:06:56,
,,,,,,,[IP]
14,623,TCP,208,1410,15-01-2022,12:06:56,
,,,,,,,[IP]
14,624,TCP,208,1410,15-01-2022,12:06:56,
,,,,,,,[IP]
14,625,TCP,208,729,15-01-2022,12:06:56,
,,,,,,,
14,626,TCP,128,40,15-01-2022,12:06:56,[IP]
,,,,,,,
14,627,TCP,128,166,15-01-2022,12:06:56,[IP]
,,,,,,,
15,628,TCP,40,1410,15-01-2022,12:06:56,[IP]
,,,,,,,
16,629,TCP,40,1378,15-01-2022,12:06:56,[IP]
,,,,,,,
17,630,TCP,128,40,15-01-2022,12:06:57,[IP]
,,,,,,,
18,631,TCP,128,104,15-01-2022,12:06:58,[IP]
,,,,,,,
19,632,TCP,128,1104,15-01-2022,12:06:58,
,,,,,,,[IP]
19,633,TCP,40,967,15-01-2022,12:06:58,
,,,,,,,[IP]
19,634,TCP,128,40,15-01-2022,12:06:58,
,,,,,,,[IP]
19,635,TCP,208,91,15-01-2022,12:06:58,
,,,,,,,[IP]
19,636,TCP,128,736,15-01-2022,12:06:58,
,,,,,,,[IP]
19,637,TCP,128,1136,15-01-2022,12:06:58,
,,,,,,,[IP]
19,638,TCP,213,40,15-01-2022,12:06:58,
,,,,,,,
19,639,TCP,213,1410,15-01-2022,12:06:58,[IP]
,,,,,,,
19,640,TCP,213,1410,15-01-2022,12:06:58,[IP]
,,,,,,,
19,641,TCP,213,729,15-01-2022,12:06:59,[IP]
,,,,,,,
19,642,TCP,128,40,15-01-2022,12:06:59,[IP]
,,,,,,,
19,643,TCP,128,166,15-01-2022,12:06:59,[IP]
,,,,,,,
20,644,TCP,40,40,15-01-2022,12:06:59,[IP]
,,,,,,,
21,645,TCP,40,119,15-01-2022,12:06:59,
,,,,,,,[IP]
22,646,TCP,40,119,15-01-2022,12:06:59,
,,,,,,,[IP]
23,647,TCP,40,578,15-01-2022,12:07:00,
,,,,,,,[IP]
24,648,TCP,128,40,15-01-2022,12:07:00,
,,,,,,,[IP]
25,649,TCP,128,229,15-01-2022,12:07:00,
,,,,,,,[IP]
25,650,TCP,208,40,15-01-2022,12:07:01,
,,,,,,,[IP]
25,651,TCP,208,684,15-01-2022,12:07:01,
,,,,,,,
25,652,TCP,213,91,15-01-2022,12:07:01,[IP]
,,,,,,,
25,653,TCP,128,40,15-01-2022,12:07:01,[IP]
,,,,,,,
25,654,TCP,128,40,15-01-2022,12:07:01,[IP]
,,,,,,,
26,655,TCP,40,113,15-01-2022,12:07:01,[IP]
,,,,,,,
27,656,TCP,128,40,15-01-2022,12:07:01,[IP]
,,,,,,,
27,657,UDP,1,201,15-01-2022,12:07:01,[IP]
,,,,,,,
27,658,TCP,128,119,15-01-2022,12:07:01,
,,,,,,,[IP]
27,659,TCP,128,181,15-01-2022,12:07:01,
,,,,,,,[IP]
27,660,TCP,128,260,15-01-2022,12:07:02,
,,,,,,,[IP]
27,661,TCP,128,260,15-01-2022,12:07:02,
,,,,,,,[IP]
27,662,TCP,40,52,15-01-2022,12:07:02,
,,,,,,,[IP]
27,663,TCP,40,88,15-01-2022,12:07:02,
,,,,,,,[IP]
27,664,TCP,40,52,15-01-2022,12:07:02,
,,,,,,,
27,665,TCP,128,40,15-01-2022,12:07:02,[IP]
,,,,,,,
27,666,UDP,128,61,15-01-2022,12:07:02,[IP]
,,,,,,,
27,667,UDP,1,201,15-01-2022,12:07:02,[IP]
,,,,,,,
27,668,TCP,40,967,15-01-2022,12:07:02,[IP]
,,,,,,,
27,669,UDP,50,54,15-01-2022,12:07:02,[IP]
,,,,,,,
27,670,TCP,128,40,15-01-2022,12:07:02,[IP]
,,,,,,,
27,671,UDP,1,201,15-01-2022,12:07:02,
,,,,,,,[IP]
27,672,UDP,1,201,15-01-2022,12:07:02,
,,,,,,,[IP]
27,673,TCP,128,120,15-01-2022,12:07:02,
,,,,,,,[IP]
27,674,TCP,128,245,15-01-2022,12:07:02,
,,,,,,,[IP]
27,675,TCP,40,40,15-01-2022,12:07:02,
,,,,,,,[IP]
27,676,TCP,40,40,15-01-2022,12:07:02,
,,,,,,,[IP]
27,677,TCP,40,88,15-01-2022,12:07:02,
,,,,,,,
27,678,TCP,128,40,15-01-2022,12:07:02,[IP]
,,,,,,,
27,679,TCP,128,120,15-01-2022,12:07:02,[IP]
,,,,,,,
27,680,TCP,128,234,15-01-2022,12:07:02,[IP]
,,,,,,,
27,681,TCP,128,703,15-01-2022,12:07:02,[IP]
,,,,,,,
27,682,TCP,40,967,15-01-2022,12:07:02,[IP]
,,,,,,,
27,683,TCP,128,40,15-01-2022,12:07:02,[IP]
,,,,,,,
27,684,TCP,40,40,15-01-2022,12:07:02,
,,,,,,,[IP]
27,685,TCP,40,88,15-01-2022,12:07:02,
,,,,,,,[IP]
27,686,TCP,40,40,15-01-2022,12:07:02,
,,,,,,,[IP]
27,687,TCP,128,40,15-01-2022,12:07:02,
,,,,,,,[IP]
27,688,TCP,40,967,15-01-2022,12:07:02,
,,,,,,,[IP]
27,689,TCP,128,40,15-01-2022,12:07:02,
,,,,,,,[IP]
27,690,TCP,40,1410,15-01-2022,12:07:02,
,,,,,,,
27,691,TCP,40,62,15-01-2022,12:07:02,[IP]
,,,,,,,
27,692,TCP,40,1410,15-01-2022,12:07:03,[IP]
,,,,,,,
27,693,TCP,40,62,15-01-2022,12:07:03,[IP]
,,,,,,,
27,694,TCP,40,1410,15-01-2022,12:07:03,[IP]
,,,,,,,
27,695,TCP,40,1410,15-01-2022,12:07:03,[IP]
,,,,,,,
27,696,TCP,40,1410,15-01-2022,12:07:03,[IP]
,,,,,,,
27,697,TCP,40,1410,15-01-2022,12:07:03,
,,,,,,,[IP]
27,698,TCP,40,1410,15-01-2022,12:07:03,
,,,,,,,[IP]
27,699,TCP,40,1410,15-01-2022,12:07:03,
,,,,,,,[IP]
27,700,TCP,128,40,15-01-2022,12:07:03,
,,,,,,,[IP]
27,701,TCP,40,898,15-01-2022,12:07:03,
,,,,,,,[IP]
27,702,TCP,128,693,15-01-2022,12:07:03,
,,,,,,,[IP]
27,703,TCP,128,1144,15-01-2022,12:07:03,
,,,,,,,
27,704,TCP,128,40,15-01-2022,12:07:03,[IP]
,,,,,,,
27,705,TCP,128,598,15-01-2022,12:07:03,[IP]
,,,,,,,
27,706,TCP,128,586,15-01-2022,12:07:03,[IP]
,,,,,,,
27,707,TCP,128,120,15-01-2022,12:07:03,[IP]
,,,,,,,
27,708,TCP,128,378,15-01-2022,12:07:03,[IP]
,,,,,,,
27,709,TCP,40,40,15-01-2022,12:07:03,[IP]
,,,,,,,
27,710,TCP,40,88,15-01-2022,12:07:03,
,,,,,,,[IP]
27,711,TCP,40,40,15-01-2022,12:07:03,
,,,,,,,[IP]
27,712,TCP,40,40,15-01-2022,12:07:03,
,,,,,,,[IP]
27,713,TCP,128,40,15-01-2022,12:07:03,
,,,,,,,[IP]
27,714,TCP,208,40,15-01-2022,12:07:03,
,,,,,,,[IP]
27,715,TCP,208,684,15-01-2022,12:07:03,
,,,,,,,[IP]
27,716,TCP,128,40,15-01-2022,12:07:03,
,,,,,,,
27,717,TCP,40,967,15-01-2022,12:07:03,[IP]
,,,,,,,
27,718,TCP,128,40,15-01-2022,12:07:03,[IP]
,,,,,,,
27,719,TCP,40,1410,15-01-2022,12:07:03,[IP]
,,,,,,,
27,720,TCP,40,62,15-01-2022,12:07:03,[IP]
,,,,,,,
27,721,TCP,40,1310,15-01-2022,12:07:03,[IP]
,,,,,,,
27,722,TCP,40,1410,15-01-2022,12:07:03,[IP]
,,,,,,,
27,723,TCP,40,62,15-01-2022,12:07:04,
,,,,,,,[IP]
27,724,TCP,40,1304,15-01-2022,12:07:04,
,,,,,,,[IP]
27,725,TCP,128,40,15-01-2022,12:07:04,
,,,,,,,[IP]
27,726,TCP,128,377,15-01-2022,12:07:04,
,,,,,,,[IP]
27,727,TCP,40,40,15-01-2022,12:07:04,
,,,,,,,[IP]
27,728,TCP,128,41,15-01-2022,12:07:04,
,,,,,,,[IP]
27,729,TCP,50,52,15-01-2022,12:07:04,
